k_gene_id,module,k_species_id,k_species_name,aaseq
lmo:lmo0505,md:lmo_M00007,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0735,md:lmo_M00007,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0736,md:lmo_M00007,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0975,md:lmo_M00007,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1032,md:lmo_M00007,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1033,md:lmo_M00007,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1305,md:lmo_M00007,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1818,md:lmo_M00007,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2659,md:lmo_M00007,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2660,md:lmo_M00007,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2661,md:lmo_M00007,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2662,md:lmo_M00007,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2674,md:lmo_M00007,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2743,md:lmo_M00007,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1566,md:lmo_M00010,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1567,md:lmo_M00010,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1641,md:lmo_M00010,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0396,md:lmo_M00015,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1259,md:lmo_M00015,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1260,md:lmo_M00015,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1387,md:lmo_M00015,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1235,md:lmo_M00018,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1436,md:lmo_M00018,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1437,md:lmo_M00018,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2374,md:lmo_M00018,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2545,md:lmo_M00018,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2546,md:lmo_M00018,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2547,md:lmo_M00018,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0978,md:lmo_M00019,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1983,md:lmo_M00019,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1984,md:lmo_M00019,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1985,md:lmo_M00019,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1986,md:lmo_M00019,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2006,md:lmo_M00019,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0223,md:lmo_M00021,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0238,md:lmo_M00021,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0490,md:lmo_M00022,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0491,md:lmo_M00022,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1490,md:lmo_M00022,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1600,md:lmo_M00022,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1749,md:lmo_M00022,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1923,md:lmo_M00022,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1927,md:lmo_M00022,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1928,md:lmo_M00022,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2236,md:lmo_M00022,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1627,md:lmo_M00023,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1628,md:lmo_M00023,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1629,md:lmo_M00023,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1630,md:lmo_M00023,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1631,md:lmo_M00023,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1632,md:lmo_M00023,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1633,md:lmo_M00023,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0561,md:lmo_M00026,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0562,md:lmo_M00026,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0563,md:lmo_M00026,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0564,md:lmo_M00026,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0565,md:lmo_M00026,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0566,md:lmo_M00026,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0567,md:lmo_M00026,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0568,md:lmo_M00026,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0569,md:lmo_M00026,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0570,md:lmo_M00026,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1925,md:lmo_M00026,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1588,md:lmo_M00028,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1589,md:lmo_M00028,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1590,md:lmo_M00028,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1591,md:lmo_M00028,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1764,md:lmo_M00048,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1765,md:lmo_M00048,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1766,md:lmo_M00048,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1767,md:lmo_M00048,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1768,md:lmo_M00048,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1769,md:lmo_M00048,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1770,md:lmo_M00048,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1771,md:lmo_M00048,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1772,md:lmo_M00048,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1773,md:lmo_M00048,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1774,md:lmo_M00048,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1775,md:lmo_M00048,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0055,md:lmo_M00049,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1570,md:lmo_M00049,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1773,md:lmo_M00049,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1929,md:lmo_M00049,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2611,md:lmo_M00049,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0132,md:lmo_M00050,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1096,md:lmo_M00050,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1570,md:lmo_M00050,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1827,md:lmo_M00050,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1929,md:lmo_M00050,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2758,md:lmo_M00050,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1929,md:lmo_M00052,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1939,md:lmo_M00052,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2559,md:lmo_M00052,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1356,md:lmo_M00082,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1357,md:lmo_M00082,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1572,md:lmo_M00082,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1573,md:lmo_M00082,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1808,md:lmo_M00082,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2202,md:lmo_M00082,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0814,md:lmo_M00083,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0970,md:lmo_M00083,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1394,md:lmo_M00083,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1688,md:lmo_M00083,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1807,md:lmo_M00083,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2201,md:lmo_M00083,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2524,md:lmo_M00083,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2815,md:lmo_M00083,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0190,md:lmo_M00096,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0235,md:lmo_M00096,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0236,md:lmo_M00096,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1317,md:lmo_M00096,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1365,md:lmo_M00096,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1383,md:lmo_M00096,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1441,md:lmo_M00096,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1451,md:lmo_M00096,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1093,md:lmo_M00115,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1488,md:lmo_M00115,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2023,md:lmo_M00115,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2024,md:lmo_M00115,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2025,md:lmo_M00115,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0978,md:lmo_M00119,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1900,md:lmo_M00119,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1901,md:lmo_M00119,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1902,md:lmo_M00119,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2046,md:lmo_M00119,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0221,md:lmo_M00120,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo0922,md:lmo_M00120,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1563,md:lmo_M00120,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1825,md:lmo_M00120,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo2052,md:lmo_M00120,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
lmo:lmo1360,md:lmo_M00140,lmo,Listeria monocytogenes EGD-e (serotype 1/2a),
